'174','Puentezuelas (Tercera Manzana de Curungueo)','Ranchería','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/puentezuelas-tercera-manzana-de-curungueo/'
'175','Puerto Azul (Quinta Manzana de San Felipe)','Ranchería','61527','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61527/puerto-azul-quinta-manzana-de-san-felipe/'
'176','Puerto de San Felipe (El Trébol)','Ranchería','61527','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61527/puerto-de-san-felipe-el-trebol/'
'177','Puerto del Aire','Rancho','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/puerto-del-aire/'
'178','Quintas de La Carolina','Colonia','61514','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61514/quintas-de-la-carolina/'
'179','Rincón de Curungueo (Segunada Manz. de Curungueo)','Ranchería','61526','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61526/rincon-de-curungueo-segunada-manz-de-curungueo/'
'180','Rincón de Nicolás Romero (Rincón,Cedros,3ra. Manza','Colonia','61530','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61530/rincon-de-nicolas-romero-rincon-cedros-3ra-manza/'
'181','Rincón del Ahorcado','Ranchería','61535','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61535/rincon-del-ahorcado/'
'182','Río de Guadalupe (Cuarta Manz. Crescencio Morales)','Ranchería','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/rio-de-guadalupe-cuarta-manz-crescencio-morales/'
'183','Rosa Santa','Ranchería','61535','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61535/rosa-santa/'
'184','Rosas de Zícata','Rancho','61536','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61536/rosas-de-zicata/'
'185','San Felipe los Alzati (Colonia Nueva)','Ranchería','61529','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61529/san-felipe-los-alzati-colonia-nueva/'
'186','San Francisco Curungueo','Ranchería','61526','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61526/san-francisco-curungueo/'
'187','San Miguel Chichimequillas de Escobedo','Colonia','61512','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61512/san-miguel-chichimequillas-de-escobedo/'
'188','Santa Rita (Segunda Manzana de Curungueo)','Ranchería','61526','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61526/santa-rita-segunda-manzana-de-curungueo/'
'189','Seis Palos (Quinta Manzana de San Miguel)','Ranchería','61539','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61539/seis-palos-quinta-manzana-de-san-miguel/'
'190','Silva de Abajo','Ranchería','61535','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61535/silva-de-abajo/'
'191','Silva de Arriba (El Chorrito)','Ranchería','61535','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61535/silva-de-arriba-el-chorrito/'
'192','Tercera Manzana de Manzanillos (El Rancho)','Ranchería','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/tercera-manzana-de-manzanillos-el-rancho/'
'193','Timbineo los Contreras','Pueblo','61537','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61537/timbineo-los-contreras/'
'194','Toma de Agua','Ranchería','61534','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61534/toma-de-agua/'
'195','Valle Verde','Ranchería','61527','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61527/valle-verde/'
'196','Vasco de Quiroga FOVISSSTE','Unidad habitacional','61510','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61510/vasco-de-quiroga-fovissste/'
'197','Villa Bonita','Fraccionamiento','61512','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61512/villa-bonita/'
'198','Villa Monarca','Fraccionamiento','61509','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61509/villa-monarca/'
'199','Villa Reforma','Fraccionamiento','61508','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61508/villa-reforma/'
'200','Vista Hermosa','Fraccionamiento','61508','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61508/vista-hermosa/'
'201','Vista Hermosa','Colonia','61509','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61509/vista-hermosa/'
'202','Zirahuato de los Bernal','Pueblo','61528','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61528/zirahuato-de-los-bernal/'
'203','Zitácuaro [Parque Industrial]','Zona industrial','61525','Zitácuaro','Rural','http://www.heraldo.com.mx/michoacan/zitacuaro/61525/zitacuaro-parque-industrial/'
'204','Zitacuaro Centro','Colonia','61500','Zitácuaro','Urbana','http://www.heraldo.com.mx/michoacan/zitacuaro/61500/zitacuaro-centro/'
